,Unnamed: 0,MOF,Kh CH4/ Kh CO2,Kh CH4/Kh H2O,Kh CH4/Kh N2,Kh CH4/Kh N2O,Kh CH4/Kh O2,Kh CO2/Kh H2O,Kh CO2/Kh N2,Kh CO2/Kh N2O,Kh CO2/Kh O2,Kh H2O/Kh N2,Kh H2O/Kh N2O,Kh H2O/Kh O2,Kh N2/Kh N2O,Kh N2/Kh O2,Kh N2O/Kh O2,Kh CO2/Kh CH4,Kh H2O/Kh CH4,Kh H2O/Kh CO2,Kh N2/Kh CH4,Kh N2/Kh CO2,Kh N2/Kh H2O,Kh N2O/Kh CH4,Kh N2O/Kh CO2,Kh N2O/Kh H2O,Kh N2O/Kh N2,Kh O2/Kh CH4,Kh O2/Kh CO2,Kh O2/Kh H2O,Kh O2/Kh N2,Kh O2/Kh N2O,LCD,PLD,SA,VF,VF Error,AV
8384,8862,YUBGUZ_clean,0.000142095,2.08e-10,0.002503239,2.66e-06,0.44077135,1.47e-06,17.61669785,0.018750583,3101.955923,12023461.6,12797.3423,2117096419.0,0.001064364,176.0804408,165432.5069,7037.5625,4803162500.0,399.4825,375325.0,2.26875,682503.7078,0.056764327,53.33167556,0.000322377,8.32e-08,7.81e-05,4.72e-10,939.5280144,0.005679222,6.04e-06,4.10596,2.47768,205.183,0.319827,0.000898,0.00665084
8385,8863,YUBQET_clean,0.045920981,0.022388124,4.788213628,0.064792179,0.977443609,0.487535843,104.2707182,1.41094938,21.28533835,213.8729282,2.894042359,43.65902256,0.013531597,0.204135338,15.08582707,21.77653846,44.66653846,0.208846154,15.43396154,1.023076923,2.051131246,0.00959042,0.708742648,0.046980696,0.004675674,0.345537444,0.022904773,73.90110497,4.898710866,0.066287383,4.11737,2.51535,219.262,0.325124,0.000588,0.00747181
8386,8865,YUCZOM_clean,0.004470556,0.002064018,0.480729167,0.004252065,0.397844828,0.461691556,107.5322917,0.95112659,88.99224138,232.909375,2.060090938,192.7525862,0.008845032,0.827586207,93.56508621,223.6858072,484.4918743,2.080173348,235.1798483,2.513542795,2.165948213,0.009299532,1.051384758,0.011236935,0.004293515,0.485415465,0.005187998,113.0578125,1.208333333,0.010687747,4.10568,3.45704,1006.31,0.335605,0.000603,0.0427336
8387,8866,YUDFEK_clean,0.000126083,1.19e-15,1.935211268,8.16e-05,0.968970381,9.46e-12,15348.76056,0.647564684,7685.204513,1622540000000000.0,68454810911.0,812412000000000.0,4.22e-05,0.500705219,11867.85614,7931.310044,838428000000000.0,0.516739447,12247.90393,1.03202329,105711000000.0,6.52e-05,1.544247276,0.00013012,6.16e-16,1.46e-11,1.23e-15,23702.28169,1.997183099,8.43e-05,2.97586,2.74524,79.8935,0.0533362,0.000319,0.000861538
8388,8869,YUFLIW_clean,0.000980392,3.91e-11,2.096774194,0.000766752,1.057985758,3.99e-08,2138.709677,0.782087484,1079.145473,53561895161.0,19586617.22,27026144456.0,0.000365682,0.504577823,1379.82706,1020.0,25544903846.0,0.476923077,1304.201923,0.945192308,25044023.38,0.000467572,1.278629336,0.000926659,1.87e-11,5.11e-08,3.7e-11,2734.616935,1.981854839,0.000724729,8.29403,6.89914,4274.05,0.827555,0.000337,0.73314
8389,8870,YUFLOC_clean,0.001149425,2.63e-11,0.37593985,0.00019459,0.751879699,2.29e-08,327.0676692,0.169293637,654.1353383,14313408521.0,7408769.54,28626817043.0,0.00051761,2.0,3863.909774,870.0,38073666667.0,2.66,5139.0,1.33,43762835.25,0.003057471,5.906896552,0.001528736,6.99e-11,1.35e-07,3.49e-11,1931.954887,0.5,0.000258805,7.32998,6.03401,2982.65,0.836296,0.000696,0.374971
8390,8871,YUGLES_clean,0.330733945,1.335185185,2.631386861,0.346634615,0.918471338,4.037037037,7.95620438,1.048076923,2.777070064,1.97080292,0.259615385,0.687898089,0.131730769,0.349044586,2.649681529,3.023578363,0.748959778,0.380027739,2.884882108,1.088765603,0.247706422,0.125688073,0.95412844,0.360091743,0.507407407,3.851851852,1.453703704,7.591240876,2.864963504,0.377403846,4.2763,3.43605,768.453,0.390881,0.000938,0.0362575
8391,8872,YUGZIK_clean,0.362149533,0.289179104,2.272727273,0.345982143,0.981012658,0.798507463,6.275659824,0.955357143,2.708860759,7.859237537,1.196428571,3.392405063,0.152232143,0.43164557,2.835443038,2.761290323,3.458064516,0.44,2.890322581,1.019354839,1.252336449,0.159345794,1.046728972,0.369158879,0.127238806,0.835820896,0.294776119,6.568914956,2.316715543,0.352678571,4.28444,3.44611,755.384,0.388162,0.000252,0.0369643
8392,8873,YUHHIU_clean,0.001544079,6.43e-06,0.754919499,0.001434086,0.845691383,0.004167307,488.9123435,0.928764647,547.6993988,117320.9302,222.8692603,131427.6553,0.001899655,1.120240481,589.7074148,647.6350711,155408.5308,1.32464455,697.3080569,1.182464455,239.9631177,0.002045356,1.076699036,0.001825819,8.52e-06,0.004486936,7.61e-06,526.411449,0.892665474,0.001695756,5.14969,3.64809,3331.59,0.743993,0.000595,0.157187
8393,8874,YUJCOX_clean,0.023017305,0.004985163,1.558922559,0.011799936,0.966597077,0.216583258,67.72828283,0.512654986,41.99436326,312.7124579,2.36701115,193.8947808,0.00756929,0.620041754,81.91544885,43.44557235,200.5952484,0.641468683,84.7462203,1.034557235,4.617162061,0.01476488,1.95062962,0.02381272,0.003197826,0.422473718,0.005157436,132.1127946,1.612794613,0.012207709,,,,,,
8394,8875,YUJNIB_clean,8.58e-05,1.92e-07,0.493865031,0.000220743,0.133057851,0.002235892,5755.398773,2.572488606,1550.628099,2574095.092,1150.542396,693516.5289,0.00044697,0.269421488,602.7735537,11653.78882,5212142.857,2.02484472,4530.161491,7.51552795,447.2487822,0.00017375,0.388728641,0.0006449,3.88e-07,0.000869155,1.44e-06,2237.288344,3.711656442,0.001658998,4.50974,2.46232,855.273,0.467826,0.001644,0.0351063
8395,8876,YUJNOH_clean,0.000308431,2.04e-06,1.607565012,0.00185629,0.546184739,0.006605279,5212.080378,6.018502847,1770.851406,789078.0142,911.1655866,268096.3855,0.001154722,0.339759036,294.2345382,3242.220588,490852.9412,0.622058824,538.7088235,1.830882353,151.3940609,0.000191862,0.166154279,0.0005647,1.27e-06,0.001097495,3.73e-06,866.0094563,2.943262411,0.003398649,4.53865,2.48384,882.734,0.467596,0.001708,0.034367
8396,8877,YUKCAJ_clean,0.072303813,0.446666667,4.75483871,0.28129771,0.646491228,6.177636364,65.76193548,3.890496183,8.941315789,10.64516129,0.629770992,1.447368421,0.059160305,0.135964912,2.298245614,13.83052917,2.23880597,0.210312076,3.55495251,1.546811398,0.161874209,0.015206365,0.257036623,0.111840363,0.093939394,1.587878788,0.690909091,16.90322581,7.35483871,0.435114504,5.51146,4.60933,904.48,0.337314,0.001005,0.063801
8397,8878,YUKKAR_clean,0.040971357,0.005456677,1.559241706,0.128515625,0.808353808,0.133182736,38.05687204,3.13671875,19.72972973,285.7492891,23.55199219,148.1402948,0.082421875,0.518427518,6.28992629,24.40729483,183.2617021,0.641337386,7.781155015,1.237082067,7.508480697,0.026276463,0.318804483,0.050684932,0.003499571,0.042459253,0.006750358,12.13270142,1.928909953,0.158984375,3.98226,3.08281,1052.1,1.00065,0.001563,0.0388272
8398,8879,YUKTUU_clean,0.026681034,0.011505576,0.258995816,0.001388182,0.275111111,0.431226766,9.707112971,0.052028786,10.31111111,22.51046025,0.120652961,23.91111111,0.005359862,1.062222222,198.1808889,37.47980614,86.91437803,3.861066236,720.3667205,3.634894992,2.318965517,0.103017241,19.22012931,0.096982759,0.044423792,8.288234201,0.041821561,186.5719665,0.941422594,0.005045895,9.85685,9.29464,1463.33,0.551053,0.000922,0.236493
8399,8880,YUKVAC_clean,0.11423221,0.0190625,0.196141479,0.001735005,0.23828125,0.166875,1.717041801,0.015188404,2.0859375,10.28938907,0.091016656,12.5,0.008845681,1.21484375,137.3375,8.754098361,52.45901639,5.098360656,576.3672131,4.196721311,5.992509363,0.582397004,65.83970037,0.479400749,0.0971875,10.987,0.08,113.0495177,0.823151125,0.007281332,9.9038,9.36477,1392.05,0.5192,0.000649,0.22368
8400,8881,YUKVEG_clean,0.203971119,0.01632948,0.181089744,0.00263445,0.215648855,0.080057803,0.887820513,0.0129158,1.057251908,11.08974359,0.161330934,13.20610687,0.01454776,1.190839695,81.85725191,4.902654867,61.23893805,5.522123894,379.5858407,4.637168142,12.49097473,1.126353791,77.42454874,0.945848375,0.09017341,6.198439306,0.075722543,68.73910256,0.83974359,0.012216389,,,,,,
8401,8882,YUKVIK_clean,0.003893078,0.012360097,0.169333333,0.004437107,0.189552239,3.174890511,43.496,1.139742683,48.68955224,13.7,0.358986453,15.3358209,0.026203391,1.119402985,42.71977612,256.8661417,80.90551181,5.905511811,225.3720472,5.275590551,0.314971492,0.02299062,0.877391024,0.020538287,0.072992701,2.785620438,0.065206813,38.163,0.893333333,0.023408362,9.9638,9.32015,1310.2,0.548874,0.000559,0.207273
8402,8883,YUKVUW_clean,0.168051948,0.016094527,0.197859327,0.002697036,0.22233677,0.095771144,1.177370031,0.016048822,1.323024055,12.29357798,0.16757471,13.81443299,0.013631077,1.12371134,82.43745704,5.950540958,62.13292117,5.054095827,370.7774343,4.497681607,10.44155844,0.849350649,62.30987013,0.755844156,0.081343284,5.967487562,0.07238806,73.3617737,0.889908257,0.012130408,10.31182,9.72546,1209.31,0.539465,0.000647,0.207509
8403,8884,YUKWOS_clean,5.22e-09,4.75e-17,0.001984357,7.6e-08,0.407142857,9.1e-09,379952.1898,14.55669049,77957142.86,41775900000000.0,1600515722.0,8571430000000000.0,3.83e-05,205.1761905,5355416.667,191473684.2,2.11e+16,503.9415205,13153654.97,2.456140351,109950522.3,2.63e-06,0.068696934,1.28e-08,2.39e-14,6.25e-10,1.17e-16,26101.55035,0.00487386,1.87e-07,5.80238,2.42429,611.893,0.424697,0.001768,0.0218446
8404,8885,YUKWUY_clean,1.13e-08,2.51e-17,0.001673358,3.96e-08,0.394767442,2.22e-09,148565.5702,3.516514029,35048604.65,66786400000000.0,1580820160.0,1.58e+16,2.37e-05,235.9133721,9966860.465,88782916.05,3.99e+16,597.6008837,25247422.68,2.533136966,449541832.3,6.73e-06,0.284372532,2.85e-08,1.5e-14,6.33e-10,6.35e-17,42247.96745,0.004238844,1e-07,4.64942,3.10763,1123.08,0.52347,0.001057,0.0414432
8405,8887,YUKXEJ_clean,0.00012695,1.63e-08,0.051136364,0.00013436,0.503731343,0.000128164,402.8060606,1.058370158,3967.940299,3142893.939,8257.932243,30959850.75,0.002627493,9.850746269,3749.104478,7877.096296,61461037.04,19.55555556,7442.666667,1.985185185,7802.499135,0.002482584,0.944849014,0.00025202,3.18e-07,0.000121096,3.23e-08,380.5909091,0.101515152,0.00026673,,,,,,
8406,8888,YULBAJ_clean,0.000753036,0.037785898,0.005706171,8.16e-08,0.411056694,50.17808524,7.577555622,0.000108324,545.8660153,0.151013248,2.16e-06,10.87857404,1.43e-05,72.03721656,5039218.402,1327.957977,26.46489938,175.2488591,12259180.99,2.432754449,0.019929019,0.131968678,9231.603104,0.001831951,6.621935588,463224.1675,0.091923812,69952.986,0.013881713,1.98e-07,3.53274,2.72431,638.508,0.308412,0.001355,0.0139365
8407,8889,YULNOK_clean,0.007337556,1.87e-07,5.140562249,0.008002001,0.992248062,2.55e-05,700.5823293,1.090553888,135.2286822,27483092.37,42781.25781,5304875.969,0.001556639,0.193023256,124.0,136.2851563,5346320.313,0.19453125,124.96875,1.0078125,39228.92602,0.001427384,0.916965233,0.007394881,3.64e-08,2.34e-05,1.89e-07,642.4096386,5.180722892,0.008064516,8.64993,8.01633,1549.17,0.542077,0.000555,0.242302
8408,8890,YUMFES_clean,0.000201969,5.22e-05,2.421796165,0.000295398,0.198347107,0.258646021,11990.91826,1.462589681,982.0661157,46360.34309,5.654792895,3796.950413,0.000121975,0.081900826,671.4570248,4951.25,19142.95833,0.412916667,3385.2625,5.041666667,3.866287974,8.34e-05,0.683718758,0.001018261,2.16e-05,0.176841136,0.000263369,8198.415742,12.209889,0.001489299,8.01945,7.40132,1321.06,0.527136,0.000262,0.207535
8409,8892,YUMJAS_clean,1.27e-05,4.99e-11,0.863309353,1.48e-05,0.930232558,3.94e-06,68113.23741,1.166244977,73393.33333,17294316547.0,296115.8591,18634961240.0,1.71e-05,1.07751938,62931.31783,78897.83333,20032583333.0,1.158333333,67651.16667,1.075,253905.3671,1.47e-05,0.857452782,1.36e-05,5.78e-11,3.38e-06,5.37e-11,58403.88489,0.928057554,1.59e-05,7.04809,6.65056,1373.18,0.488813,0.000789,0.136551
8410,8893,YUMKAU_clean,0.018195671,1.42e-09,2.225531915,0.021598272,0.988657845,7.78e-08,122.3110638,1.187000566,54.33478261,1572480851.0,15260562.71,698550094.5,0.009704769,0.444234405,45.77485822,54.9581262,706564053.5,0.449330784,46.3,1.011472275,12856407.28,0.008175875,0.842459582,0.018404417,6.36e-10,6.55e-08,1.43e-09,103.0421277,2.25106383,0.021846053,7.18877,6.831,1480.33,0.527293,0.001031,0.171769
8411,8894,YUMYUC_clean,0.020063694,0.00052957,0.56,0.013291139,0.782608696,0.026394429,27.91111111,0.662447257,39.00621118,1057.462222,25.09799578,1477.819876,0.023734177,1.397515528,58.88198758,49.84126984,1888.325397,1.785714286,75.23809524,1.277777778,37.88678344,0.035828025,1.50955414,0.025636943,0.00094566,0.039843819,0.000676672,42.13333333,0.715555556,0.016983122,8.72919,8.14175,1566.2,0.559815,0.000608,0.2049
8412,8895,YUNJEX_clean,2e-05,0.000117263,0.511290323,0.00327931,0.033251748,5.867361282,25582.95699,164.0837931,1663.786713,4360.215054,27.96551724,283.5664336,0.006413793,0.065034965,10.13986014,50036.0673,8527.865405,1.955835962,304.9421661,30.07360673,0.170434366,3.91e-05,0.006094447,0.000601039,0.000229346,0.035758323,0.00352651,155.9139785,15.37634409,0.09862069,8.3881,8.06353,1583.19,0.562372,0.000896,0.203279
8413,8896,YUNJIB_clean,0.033791667,0.002191892,0.936489607,0.04945122,0.092685714,0.064864865,27.71362587,1.463414634,2.742857143,427.2517321,22.56097561,42.28571429,0.052804878,0.098971429,1.874285714,29.59309494,456.2268804,1.067817509,20.22194821,10.7891492,15.41666667,0.036083333,0.683333333,0.364583333,0.002340541,0.044324324,0.023648649,18.93764434,10.1039261,0.533536585,9.62722,8.85338,1698.39,0.599782,0.000624,0.252859
8414,8897,YUNJUO_clean,0.004495432,0.346067416,0.669565217,0.002730666,0.463855422,76.98202247,148.9434783,0.607431312,103.1837349,1.934782609,0.007890561,1.340361446,0.004078267,0.692771084,169.8689759,222.4480519,2.88961039,1.493506494,366.211039,2.155844156,0.012990046,0.006713956,1.646276673,0.00969145,0.516853933,126.7337079,0.746067416,245.2021739,1.443478261,0.00588689,6.22077,4.79076,2170.79,0.801915,0.000951,0.177369
8415,8898,YUNKAV_clean,0.003567107,0.319905213,0.695876289,0.002123379,0.416666667,89.68199052,195.0814433,0.595266594,116.8080247,2.175257732,0.006637527,1.302469136,0.003051375,0.598765432,196.2280864,280.3392593,3.125925926,1.437037037,470.9474074,2.4,0.011150511,0.005126064,1.679919568,0.008561056,0.45971564,150.6585308,0.767772512,327.721134,1.670103093,0.00509611,4.60797,2.49967,747.309,0.339916,0.000575,0.0224294
8416,8899,YUNKIC_charged,0.004569031,2.93e-09,4.087403599,0.004501291,0.878453039,6.41e-07,894.5886889,0.98517405,192.2624309,1395449871.0,1536752.05,299906077.3,0.001101259,0.214917127,195.1558011,218.8647799,341402515.7,0.244654088,222.1584906,1.13836478,1559878.734,0.001117832,1.015049067,0.005201224,7.17e-10,6.51e-07,3.33e-09,908.0514139,4.652956298,0.005124111,4.62664,2.54562,717.851,0.499354,0.001584,0.0283981
8417,8900,YUNXAI_clean,0.230859835,4.233261339,4.260869565,0.213275299,1.02617801,18.33693305,18.45652174,0.92383025,4.445026178,1.006521739,0.050380849,0.242408377,0.050054407,0.240837696,4.811518325,4.331632653,0.23622449,0.234693878,4.68877551,0.974489796,0.054534747,0.05418139,1.082449941,0.224970554,0.993520518,19.8488121,4.125269978,19.97826087,4.152173913,0.207834603,,,,,,
8418,8901,YUPSIM_clean,0.005318917,2.75e-06,2.140077821,0.011077543,0.93220339,0.000516635,402.3521401,2.082668681,175.2618644,778793.7743,4031.21853,339237.2881,0.005176234,0.43559322,84.15254237,188.0081818,363909.0909,0.467272727,90.27272727,1.072727273,1935.602416,0.002485385,0.480153185,0.005705748,1.28e-06,0.000248064,2.95e-06,193.1906615,2.295719844,0.011883182,5.89843,4.99085,1476.92,0.564989,0.000624,0.103099
8419,8902,YUQNAB_clean,0.387631976,3.286445013,6.890080429,0.359943978,1.075313808,8.47826087,17.77479893,0.928571429,2.774058577,2.096514745,0.10952381,0.327196653,0.052240896,0.156066946,2.987447699,2.579766537,0.304280156,0.145136187,2.778210117,0.929961089,0.117948718,0.056259427,1.076923077,0.360482655,0.476982097,9.130434783,3.056265985,19.14209115,6.407506702,0.334733894,6.30774,2.50843,1938.86,0.659063,0.000536,0.13061
8420,8903,YURJUR_clean,0.254787234,0.062696335,2.348039216,0.240703518,0.895327103,0.246073298,9.215686275,0.944723618,3.514018692,37.45098039,3.83919598,14.28037383,0.102512563,0.381308411,3.719626168,3.924843424,15.94989562,0.425887265,4.154488518,1.11691023,4.063829787,0.108510638,1.058510638,0.284574468,0.026701571,0.260471204,0.070026178,9.754901961,2.62254902,0.268844221,7.12423,4.20147,1779.24,0.657082,0.001027,0.134272
8421,8904,YURKAY_clean,4.78e-05,3.78e-15,1.906515581,4.24e-05,0.945224719,7.91e-11,39909.63173,0.88693654,19786.6573,504249000000000.0,11206245278.0,250000000000000.0,2.22e-05,0.495786517,22308.98876,20933.2838,264487000000000.0,0.524517088,23601.78306,1.05794948,12634776868.0,2.51e-05,1.127476381,5.05e-05,1.98e-15,8.92e-11,4e-15,44997.16714,2.016997167,4.48e-05,7.40475,6.25511,1781.52,0.649545,0.001023,0.158222
8422,8905,YURKEC_clean,1.84e-05,1.91e-12,2.306629834,6.98e-05,0.835,1.04e-07,125272.9282,3.788664617,45348.8,1207180000000.0,36509156.53,437000000000.0,3.02e-05,0.362,11969.6,54309.94012,523353000000.0,0.433532934,14334.8503,1.19760479,9636418.163,7.98e-06,0.263945242,2.21e-05,8.28e-13,2.74e-08,2.29e-12,33065.19337,2.762430939,8.35e-05,16.05314,15.78984,4057.58,0.924099,0.001089,1.04316
8423,8906,YURKIG_clean,0.000231583,2.43e-14,2.463768116,0.000225992,1.044012282,1.05e-10,10638.79227,0.975856499,4508.14739,101208000000000.0,9283405304.0,42886400000000.0,9.17e-05,0.423746162,4619.682702,4318.098039,41078400000000.0,0.405882353,4424.931373,0.957843137,9513084464.0,9.4e-05,1.024740831,0.000221821,9.88e-15,1.08e-10,2.33e-14,10902.00483,2.359903382,0.000216465,3.91972,3.02211,241.773,0.189768,0.000378,0.0057023
8424,8907,YUSGID_clean,0.008881195,1.06e-06,0.786666667,0.000722623,0.402730375,0.000119342,88.57666667,0.081365513,45.34641638,742206.6667,681.7825517,379969.2833,0.000918589,0.511945392,557.3174061,112.5974576,943483.0508,1.271186441,1383.847458,2.483050847,8379.257141,0.011289655,12.2902194,0.022052459,1.35e-06,0.001466743,2.63e-06,1088.626667,1.953333333,0.00179431,18.90864,18.72951,2176.65,0.868643,0.000512,0.769699
8425,8908,YUSWEP_manual,0.307490637,0.746363636,2.332386364,0.293214286,0.964747356,2.427272727,7.585227273,0.953571429,3.137485311,3.125,0.392857143,1.292596945,0.125714286,0.413631022,3.290246769,3.252131547,1.339829476,0.428745432,3.41047503,1.036540804,0.411985019,0.131835206,1.048689139,0.318726592,0.32,2.545454545,0.773636364,7.954545455,2.417613636,0.303928571,9.42856,6.02587,1600.92,0.71657,0.000581,0.220009
8426,8909,YUSWEQ_clean,0.013427051,2.44e-09,2.94972067,0.011498959,0.994350282,1.82e-07,219.6849162,0.856402394,74.05574388,1209206704.0,4713876.282,407623352.2,0.003898321,0.337099812,86.47306968,74.47651515,409939393.9,0.339015152,86.96439394,1.005681818,5504277.33,0.004551974,1.167675391,0.013503342,8.27e-10,2.12e-07,2.45e-09,256.5206704,2.966480447,0.011564294,9.46287,6.0394,1617.16,0.71837,0.000807,0.222563
8427,8910,YUSWIU_clean,0.014306258,9.61e-08,3.036649215,0.03433822,1.066176471,6.72e-06,212.2602094,2.40022379,74.52518382,31590314.14,357221.0908,11091452.21,0.011307931,0.351102941,31.04926471,69.89948276,10403017.24,0.329310345,29.12206897,0.937931034,148828.2435,0.004711199,0.416627818,0.013418283,3.17e-08,2.8e-06,9.02e-08,88.43350785,2.848167539,0.032206882,9.11851,6.40194,1554.25,0.713773,0.00071,0.207743
8428,8911,YUTDUO_clean,0.00140908,2.8e-07,0.161055266,0.000103609,0.419222904,0.000198605,114.2981722,0.073529263,297.5153374,575505.4582,370.2289498,1498026.585,0.000643311,2.60297546,4046.216769,709.6829268,3573341.463,6.20904878,9651.707317,2.385365854,5035.123896,0.008749046,13.60002749,0.003361171,1.74e-06,0.002701031,6.68e-07,1554.458285,0.384175731,0.000247144,7.07949,4.99162,6864.28,0.791999,0.000374,0.855329
8429,8912,YUTGEZ_clean,0.289655172,2.767710049,2.731707317,0.342158859,0.971098266,9.555189456,9.430894309,1.181262729,3.352601156,0.98699187,0.123625255,0.350867052,0.125254582,0.355491329,2.838150289,3.452380952,0.361309524,0.366071429,2.922619048,1.029761905,0.104655172,0.106034483,0.846551724,0.298275862,1.013179572,8.088962109,2.850082372,7.983739837,2.81300813,0.352342159,4.88127,3.7293,1649.56,0.584204,0.000401,0.0778665
8430,8913,YUVGOL_SL,0.239009288,0.181220657,3.385964912,0.248231511,1.087323944,0.758215962,14.16666667,1.038585209,4.549295775,18.68421053,1.36977492,6.0,0.073311897,0.321126761,4.38028169,4.183937824,5.518134715,0.295336788,4.028497409,0.919689119,1.318885449,0.070588235,0.962848297,0.219814241,0.053521127,0.730046948,0.166666667,13.64035088,3.114035088,0.22829582,5.98845,3.99073,2518.83,0.802285,0.00135,0.170475
8431,8914,YUWHOO_SL,9.57e-13,7.06e-14,2.63e-09,1.47e-11,8.56e-11,0.073853211,2752.136752,15.33333333,89.44444444,37264.95726,207.6190476,1211.111111,0.005571429,0.0325,5.833333333,1045450000000.0,14155800000000.0,379870129.9,68181818182.0,11688311688.0,13.54037267,0.000363354,0.065217391,0.011180124,2.68e-05,0.004816514,0.000825688,179.4871795,30.76923077,0.171428571,6.08478,4.0122,2600.89,0.77159,0.000505,0.17876
